insertId,jsonPayload.MESSAGE,jsonPayload.PRIORITY,jsonPayload.SYSLOG_FACILITY,jsonPayload.SYSLOG_IDENTIFIER,jsonPayload._BOOT_ID,jsonPayload._CAP_EFFECTIVE,jsonPayload._CMDLINE,jsonPayload._COMM,jsonPayload._EXE,jsonPayload._GID,jsonPayload._HOSTNAME,jsonPayload._MACHINE_ID,jsonPayload._PID,jsonPayload._STREAM_ID,jsonPayload._SYSTEMD_CGROUP,jsonPayload._SYSTEMD_INVOCATION_ID,jsonPayload._SYSTEMD_SLICE,jsonPayload._SYSTEMD_UNIT,jsonPayload._TRANSPORT,jsonPayload._UID,jsonPayload.message,jsonPayload.pid,jsonPayload.status.measureTime,"labels.""authorization.k8s.io/decision""","labels.""authorization.k8s.io/reason""","labels.""compute.googleapis.com/resource_name""","labels.""k8s-pod/k8s-app""","labels.""k8s-pod/pod-template-hash""",logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.resource,protoPayload.methodName,protoPayload.request.@type,protoPayload.request.apiVersion,protoPayload.request.kind,"protoPayload.request.metadata.annotations.""control-plane.alpha.kubernetes.io/leader""",protoPayload.request.metadata.creationTimestamp,protoPayload.request.metadata.managedFields,protoPayload.request.metadata.name,protoPayload.request.metadata.namespace,protoPayload.request.metadata.resourceVersion,protoPayload.request.metadata.uid,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.response.@type,protoPayload.response.apiVersion,protoPayload.response.kind,"protoPayload.response.metadata.annotations.""control-plane.alpha.kubernetes.io/leader""",protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.managedFields,protoPayload.response.metadata.name,protoPayload.response.metadata.namespace,protoPayload.response.metadata.resourceVersion,protoPayload.response.metadata.uid,protoPayload.serviceName,protoPayload.status,receiveLocation,receiveTimestamp,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.node_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,sourceLocation.file,sourceLocation.line,timestamp
3b5f4d5a-13e9-4b65-9b13-0e15a7ba6460,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:kube-controller-manager"" of ClusterRole ""system:kube-controller-manager"" to User ""system:kube-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,3b5f4d5a-13e9-4b65-9b13-0e15a7ba6460,true,k8s.io,system:kube-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/kube-controller-manager""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,kube-controller-manager/v1.25.8 (linux/amd64) kubernetes/f117e29/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/kube-controller-manager,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:58.768368378Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:57.001608Z
7d73266a-70a0-4978-9e7f-8ec3f48467b9,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by RoleBinding ""system:gke-kcm-ccm-leader-election/kube-system"" of Role ""system:gke-kcm-ccm-leader-election"" to User ""system:kube-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,7d73266a-70a0-4978-9e7f-8ec3f48467b9,true,k8s.io,system:kube-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt2""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,kube-controller-manager/v1.25.8 (linux/amd64) kubernetes/f117e29/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt2,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:58.510192811Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:56.717946Z
a8a0d05a-32fc-4c87-a646-26fc4c98661a,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:kube-scheduler"" of ClusterRole ""system:kube-scheduler"" to User ""system:kube-scheduler""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,a8a0d05a-32fc-4c87-a646-26fc4c98661a,true,k8s.io,system:kube-scheduler,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/kube-scheduler""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,kube-scheduler/v1.25.8 (linux/amd64) kubernetes/f117e29/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/kube-scheduler,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:58.585956775Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:56.716070Z
4cf089e2-513b-4d8b-82ac-0cc006e18ffa,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:cloud-controller-manager"" of ClusterRole ""system:cloud-controller-manager"" to User ""system:cloud-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,4cf089e2-513b-4d8b-82ac-0cc006e18ffa,true,k8s.io,system:cloud-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-controller-manager""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,cloud-controller-manager/v1.25.5 (linux/amd64) kubernetes/9ee47ba/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-controller-manager,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:58.510192811Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:56.511746Z
28af01d5-e040-44a9-9cd8-4c46cab83e15,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by RoleBinding ""system:gke-ccm-migration-leader-election/kube-system"" of Role ""system:gke-ccm-migration-leader-election"" to User ""system:cloud-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,28af01d5-e040-44a9-9cd8-4c46cab83e15,true,k8s.io,system:cloud-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt1""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,cloud-controller-manager/v1.25.5 (linux/amd64) kubernetes/9ee47ba/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt1,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:58.353481497Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:56.511172Z
35cd689d-d6de-4687-b755-cfd1ce5fd2bb,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:gcp-controller-manager"" of ClusterRole ""system:gcp-controller-manager"" to User ""system:gcp-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,35cd689d-d6de-4687-b755-cfd1ce5fd2bb,true,k8s.io,system:gcp-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/gcp-controller-manager""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,gcp-controller-manager/v0.0.0 (linux/amd64) kubernetes/$Format/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/gcp-controller-manager,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:57.376311773Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:56.103871Z
94feae48-f6c7-4f50-ac93-7a98c59ffb7f,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:kube-controller-manager"" of ClusterRole ""system:kube-controller-manager"" to User ""system:kube-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,94feae48-f6c7-4f50-ac93-7a98c59ffb7f,true,k8s.io,system:kube-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/kube-controller-manager""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,kube-controller-manager/v1.25.8 (linux/amd64) kubernetes/f117e29/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/kube-controller-manager,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:56.953802432Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:54.993950Z
2f06e8e1-cd24-43e2-932d-b332dab2fc4a,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by RoleBinding ""system:gke-kcm-ccm-leader-election/kube-system"" of Role ""system:gke-kcm-ccm-leader-election"" to User ""system:kube-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,2f06e8e1-cd24-43e2-932d-b332dab2fc4a,true,k8s.io,system:kube-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt2""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,kube-controller-manager/v1.25.8 (linux/amd64) kubernetes/f117e29/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt2,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:57.376311773Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:54.708570Z
a9f44718-366c-4f17-92d4-cb429b5b624a,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:kube-scheduler"" of ClusterRole ""system:kube-scheduler"" to User ""system:kube-scheduler""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,a9f44718-366c-4f17-92d4-cb429b5b624a,true,k8s.io,system:kube-scheduler,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/kube-scheduler""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,kube-scheduler/v1.25.8 (linux/amd64) kubernetes/f117e29/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/kube-scheduler,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:56.652740854Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:54.707405Z
fc9af1c4-4968-4663-a5c6-d63b3cd8f7c4,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by RoleBinding ""system:gke-ccm-migration-leader-election/kube-system"" of Role ""system:gke-ccm-migration-leader-election"" to User ""system:cloud-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,fc9af1c4-4968-4663-a5c6-d63b3cd8f7c4,true,k8s.io,system:cloud-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt1""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,cloud-controller-manager/v1.25.5 (linux/amd64) kubernetes/9ee47ba/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt1,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:56.641992771Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:54.501759Z
1e5711aa-8522-47c9-b2e0-21e76957211d,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:cloud-controller-manager"" of ClusterRole ""system:cloud-controller-manager"" to User ""system:cloud-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,1e5711aa-8522-47c9-b2e0-21e76957211d,true,k8s.io,system:cloud-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-controller-manager""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,cloud-controller-manager/v1.25.5 (linux/amd64) kubernetes/9ee47ba/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-controller-manager,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:57.374129863Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:54.501207Z
6637f996-efe5-41e8-9334-fc2371b07dca,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:managed-certificate-controller"" of ClusterRole ""system:managed-certificate-controller"" to User ""system:managed-certificate-controller""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,6637f996-efe5-41e8-9334-fc2371b07dca,true,k8s.io,system:managed-certificate-controller,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/managed-certificate-controller""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,managed-certificate-controller/v0.0.0 (linux/amd64) kubernetes/$Format,coordination.k8s.io/v1/namespaces/kube-system/leases/managed-certificate-controller,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:57.094751996Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:54.326128Z
8109b5bd-48e7-44e9-819f-83c9fe6c8576,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by RoleBinding ""snapshot-controller-leaderelection/kube-system"" of Role ""snapshot-controller-leaderelection"" to User ""system:snapshot-controller""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,8109b5bd-48e7-44e9-819f-83c9fe6c8576,true,k8s.io,system:snapshot-controller,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/snapshot-controller-leader""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.3,snapshot-controller/v0.0.0 (linux/amd64) kubernetes/$Format,coordination.k8s.io/v1/namespaces/kube-system/leases/snapshot-controller-leader,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:56.953802432Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:54.194084Z
13915b18-4cfc-4a4a-bd3b-dc0576588760,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:gcp-controller-manager"" of ClusterRole ""system:gcp-controller-manager"" to User ""system:gcp-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,13915b18-4cfc-4a4a-bd3b-dc0576588760,true,k8s.io,system:gcp-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/gcp-controller-manager""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,gcp-controller-manager/v0.0.0 (linux/amd64) kubernetes/$Format/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/gcp-controller-manager,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:55.169904730Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:54.084134Z
gsw5jgjjcqslynw1,,,,,,,,,,,,,,,,,,,,,"""Connect to server"" serverID=""fbdd264c-3e8a-4070-9da8-23439583d8a4""",1,,,,gke-my-node-app-default-pool-018f06fb-q4ns,konnectivity-agent,69978f4bc9,projects/thisislasttime/logs/stderr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-22T22:53:55.591121616Z,my-node-app,konnectivity-agent,australia-southeast2,kube-system,,konnectivity-agent-69978f4bc9-gk2pq,thisislasttime,k8s_container,INFO,client.go,261,2023-05-22T22:53:53.862078466Z
fb3dcca9-a0ab-46fb-a349-f1f84f2b9945,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:kube-controller-manager"" of ClusterRole ""system:kube-controller-manager"" to User ""system:kube-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,fb3dcca9-a0ab-46fb-a349-f1f84f2b9945,true,k8s.io,system:kube-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/kube-controller-manager""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,kube-controller-manager/v1.25.8 (linux/amd64) kubernetes/f117e29/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/kube-controller-manager,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:55.091823726Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:52.985634Z
309c2243-b1ca-4d67-a1de-a7b029a9f072,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:gke-controller"" of ClusterRole ""system:gke-controller"" to User ""system:vpa-recommender""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,309c2243-b1ca-4d67-a1de-a7b029a9f072,true,k8s.io,system:vpa-recommender,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/vpa-recommender""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.3,vpa-recommender/v0.0.0 (linux/amd64) kubernetes/$Format,coordination.k8s.io/v1/namespaces/kube-system/leases/vpa-recommender,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:53.591759546Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:52.957671Z
b544b50a-924a-4365-a053-1c4d75b9a2be,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:gke-controller"" of ClusterRole ""system:gke-controller"" to User ""system:vpa-recommender""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,b544b50a-924a-4365-a053-1c4d75b9a2be,true,k8s.io,system:vpa-recommender,[true],"[""io.k8s.core.v1.endpoints.update""]","[""core/v1/namespaces/kube-system/endpoints/vpa-recommender""]",io.k8s.core.v1.endpoints.update,core.k8s.io/v1.Endpoints,v1,Endpoints,"{""holderIdentity"":""gke-f64aecb906704d81ac3d-53f8-6291-vm"",""leaseDurationSeconds"":30,""acquireTime"":""2023-05-22T02:11:59Z"",""renewTime"":""2023-05-22T22:53:52Z"",""leaderTransitions"":2}",2023-05-22T00:15:55Z,"[{""apiVersion"":""v1"",""fieldsType"":""FieldsV1"",""fieldsV1"":{""f:metadata"":{""f:annotations"":{""."":{},""f:control-plane.alpha.kubernetes.io/leader"":{}}}},""manager"":""vpa-recommender"",""operation"":""Update"",""time"":""2023-05-22T22:53:48Z""}]",vpa-recommender,kube-system,801489,e2fa466d-d6b4-4c4a-a6b4-9d52d9b7c24f,172.16.0.3,vpa-recommender/v0.0.0 (linux/amd64) kubernetes/$Format,core/v1/namespaces/kube-system/endpoints/vpa-recommender,core.k8s.io/v1.Endpoints,v1,Endpoints,"{""holderIdentity"":""gke-f64aecb906704d81ac3d-53f8-6291-vm"",""leaseDurationSeconds"":30,""acquireTime"":""2023-05-22T02:11:59Z"",""renewTime"":""2023-05-22T22:53:52Z"",""leaderTransitions"":2}",2023-05-22T00:15:55Z,"[{""apiVersion"":""v1"",""fieldsType"":""FieldsV1"",""fieldsV1"":{""f:metadata"":{""f:annotations"":{""."":{},""f:control-plane.alpha.kubernetes.io/leader"":{}}}},""manager"":""vpa-recommender"",""operation"":""Update"",""time"":""2023-05-22T22:53:52Z""}]",vpa-recommender,kube-system,801528,e2fa466d-d6b4-4c4a-a6b4-9d52d9b7c24f,k8s.io,[object Object],,2023-05-22T22:53:53.219817815Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:52.948321Z
2ad6287f-1b5d-44ea-8ab8-fc66a4fbf84c,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by RoleBinding ""system:gke-kcm-ccm-leader-election/kube-system"" of Role ""system:gke-kcm-ccm-leader-election"" to User ""system:kube-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,2ad6287f-1b5d-44ea-8ab8-fc66a4fbf84c,true,k8s.io,system:kube-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt2""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,kube-controller-manager/v1.25.8 (linux/amd64) kubernetes/f117e29/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt2,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:54.477982346Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:52.700788Z
7a8010da-6233-41ae-b771-091a4f51902c,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:kube-scheduler"" of ClusterRole ""system:kube-scheduler"" to User ""system:kube-scheduler""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,7a8010da-6233-41ae-b771-091a4f51902c,true,k8s.io,system:kube-scheduler,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/kube-scheduler""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,kube-scheduler/v1.25.8 (linux/amd64) kubernetes/f117e29/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/kube-scheduler,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:54.959409189Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:52.698094Z
6ab1d09d-0e6c-4184-b262-dbb241cee89b,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by RoleBinding ""system:gke-ccm-migration-leader-election/kube-system"" of Role ""system:gke-ccm-migration-leader-election"" to User ""system:cloud-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,6ab1d09d-0e6c-4184-b262-dbb241cee89b,true,k8s.io,system:cloud-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt1""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,cloud-controller-manager/v1.25.5 (linux/amd64) kubernetes/9ee47ba/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-provider-extraction-migration-pt1,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:55.091823726Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:52.485043Z
18984c13-6673-4d77-b644-1ef1129d1620,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:cloud-controller-manager"" of ClusterRole ""system:cloud-controller-manager"" to User ""system:cloud-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,18984c13-6673-4d77-b644-1ef1129d1620,true,k8s.io,system:cloud-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-controller-manager""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,cloud-controller-manager/v1.25.5 (linux/amd64) kubernetes/9ee47ba/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/cloud-controller-manager,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:54.506614767Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:52.483911Z
7cf25ef4-10eb-4f22-84b7-3defab4a4262,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:managed-certificate-controller"" of ClusterRole ""system:managed-certificate-controller"" to User ""system:managed-certificate-controller""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,7cf25ef4-10eb-4f22-84b7-3defab4a4262,true,k8s.io,system:managed-certificate-controller,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/managed-certificate-controller""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,managed-certificate-controller/v0.0.0 (linux/amd64) kubernetes/$Format,coordination.k8s.io/v1/namespaces/kube-system/leases/managed-certificate-controller,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:54.644444127Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:52.317786Z
4a00c2b1-64e6-4e4b-a46a-21addf4ec568,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""cluster-autoscaler"" of ClusterRole ""cluster-autoscaler"" to User ""system:cluster-autoscaler""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,4a00c2b1-64e6-4e4b-a46a-21addf4ec568,true,k8s.io,system:cluster-autoscaler,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/cluster-autoscaler""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.3,cluster-autoscaler/v0.0.0 (linux/amd64) kubernetes/$Format,coordination.k8s.io/v1/namespaces/kube-system/leases/cluster-autoscaler,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:53.637514085Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:52.094527Z
940204e1-d3fb-41a9-9668-36e54b94cb0b,,,,,,,,,,,,,,,,,,,,,,,,allow,"RBAC: allowed by ClusterRoleBinding ""system:gcp-controller-manager"" of ClusterRole ""system:gcp-controller-manager"" to User ""system:gcp-controller-manager""",,,,projects/thisislasttime/logs/cloudaudit.googleapis.com%2Factivity,true,940204e1-d3fb-41a9-9668-36e54b94cb0b,true,k8s.io,system:gcp-controller-manager,[true],"[""io.k8s.coordination.v1.leases.update""]","[""coordination.k8s.io/v1/namespaces/kube-system/leases/gcp-controller-manager""]",io.k8s.coordination.v1.leases.update,,,,,,,,,,,172.16.0.5,gcp-controller-manager/v0.0.0 (linux/amd64) kubernetes/$Format/leader-election,coordination.k8s.io/v1/namespaces/kube-system/leases/gcp-controller-manager,,,,,,,,,,,k8s.io,[object Object],,2023-05-22T22:53:54.959409189Z,my-node-app,,australia-southeast2,,,,thisislasttime,k8s_cluster,,,,2023-05-22T22:53:52.063760Z
